Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
157,Point San Pedro,San Francisco Bay,7/28/2021,209,0.21,0,637,15.3,75.7,52.3,62.4,97,57,79,56,4.2,101.8,76.4
157,Point San Pedro,San Francisco Bay,7/29/2021,210,0.2,0,606,15.8,75.4,54.5,63.5,95,61,79,56.9,4.4,105.9,76.8
157,Point San Pedro,San Francisco Bay,7/30/2021,211,0.21,0,649,15.1,74.2,54.5,62.2,94,59,79,55.6,5.1,123.1,77.1
157,Point San Pedro,San Francisco Bay,7/31/2021,212,0.21,0,646,15.3,73.2,53.7,62,96,61,81,56,4.9,117.8,77
157,Point San Pedro,San Francisco Bay,8/1/2021,213,0.2,0,632,14.2,73.6,50.1,61.9,97,58,75,53.9,4.5,107.2,76.9
158,Bennett Valley,North Coast Valleys,7/1/2021,182,0.21,0.04,646,15.3,81.4,54.8,63.2,97,53,77,56,3,72.6,70.4
158,Bennett Valley,North Coast Valleys,7/2/2021,183,0.21,0.04,649,15.1,79.5,53.8,62.7,97,52,77,55.6,2.8,68.3,70.3
158,Bennett Valley,North Coast Valleys,7/3/2021,184,0.21,0.04,649,14.4,75.1,52.3,61,97,56,79,54.2,3.1,75.1,69.9
158,Bennett Valley,North Coast Valleys,7/4/2021,185,0.19,0.02,618,14.6,72.8,54.1,60.5,97,59,81,54.6,3.5,83.2,69.4
158,Bennett Valley,North Coast Valleys,7/5/2021,186,0.2,0,650,14,75.3,52,59.9,97,54,80,53.6,3.2,76.8,69.2
158,Bennett Valley,North Coast Valleys,7/6/2021,187,0.2,0.05,662,14.1,78.6,51.9,60.7,98,52,78,53.7,2.5,60,69.2
158,Bennett Valley,North Coast Valleys,7/7/2021,188,0.22,0.03,685,13.9,81.7,50.1,61.8,97,46,74,53.3,2.6,61.7,69.2
158,Bennett Valley,North Coast Valleys,7/8/2021,189,0.25,0.04,708,13,92.7,45.4,67.9,98,25,56,51.6,2.4,57.5,69.3
158,Bennett Valley,North Coast Valleys,7/9/2021,190,0.26,0,686,13.4,94.8,54.1,71.9,85,24,50,52.3,2.3,55.9,70.8
158,Bennett Valley,North Coast Valleys,7/10/2021,191,0.25,0,690,13.5,99.8,50.4,69.8,94,24,54,52.5,2.1,50.6,71
158,Bennett Valley,North Coast Valleys,7/11/2021,192,0.23,0,704,13.2,81.2,49.8,61.5,97,43,71,52,2.5,59.2,70.4
158,Bennett Valley,North Coast Valleys,7/12/2021,193,0.22,0,673,13.2,81.6,50.3,60.2,96,44,74,51.9,2.7,65.2,69.5
158,Bennett Valley,North Coast Valleys,7/13/2021,194,0.21,0,662,13.2,75.5,50.8,59.8,96,52,75,51.8,3,73,69.2
158,Bennett Valley,North Coast Valleys,7/14/2021,195,0.2,0,638,13.1,75,50.5,58.8,97,53,77,51.7,3.2,77,68.7
158,Bennett Valley,North Coast Valleys,7/15/2021,196,0.2,0,637,13.2,75.7,51.2,59.4,94,52,76,52,2.8,68.3,68.7
158,Bennett Valley,North Coast Valleys,7/16/2021,197,0.21,0,654,13.6,82.9,50.5,63.1,95,43,69,52.7,2.4,58.4,68.9
158,Bennett Valley,North Coast Valleys,7/17/2021,198,0.23,0.04,691,13.9,85.5,49.5,65.6,95,40,65,53.4,2.4,57.1,69.4
158,Bennett Valley,North Coast Valleys,7/18/2021,199,0.24,0,674,14,89.1,48.7,66.3,94,36,64,53.6,2.3,55.2,69.8
158,Bennett Valley,North Coast Valleys,7/19/2021,200,0.22,0,649,14,87,51.8,64.9,93,38,67,53.6,2.4,58.7,70
158,Bennett Valley,North Coast Valleys,7/20/2021,201,0.22,0,686,13.4,82.8,47.1,63.5,95,43,67,52.3,2.4,58.8,69.4
158,Bennett Valley,North Coast Valleys,7/21/2021,202,0.23,0,688,12.6,85.4,46.4,64.7,95,33,61,50.7,2.6,61.6,69
158,Bennett Valley,North Coast Valleys,7/22/2021,203,0.23,0,679,12.8,83.6,46.5,63.2,94,39,65,51.1,2.6,63.5,68.8
158,Bennett Valley,North Coast Valleys,7/23/2021,204,0.23,0,675,13,88.9,47.3,64.5,94,31,63,51.5,2.6,61.3,68.8
158,Bennett Valley,North Coast Valleys,7/24/2021,205,0.22,0,658,13.2,84.5,46.7,62.6,94,40,68,51.9,2.7,64.4,68.6
158,Bennett Valley,North Coast Valleys,7/25/2021,206,0.21,0,625,13.4,83.2,50.9,62.1,97,39,70,52.4,2.9,68.5,68.5
158,Bennett Valley,North Coast Valleys,7/26/2021,207,0.11,0,378,13.8,71.2,51.5,59.1,97,60,81,53.2,2.8,67.8,67.7
158,Bennett Valley,North Coast Valleys,7/27/2021,208,0.17,0,498,13.1,90.8,50.5,66.4,92,27,59,51.8,2.2,53.4,67.8
158,Bennett Valley,North Coast Valleys,7/28/2021,209,0.22,0,607,14.7,89.3,51.2,66.8,97,34,65,54.8,2.3,56.4,68.9
158,Bennett Valley,North Coast Valleys,7/29/2021,210,0.21,0,616,15,87.5,52.5,66.5,96,40,68,55.4,2.2,52.2,69.5
158,Bennett Valley,North Coast Valleys,7/30/2021,211,0.21,0,637,14.2,85.4,51.6,63.5,96,41,71,54,2.3,55.1,69.6
158,Bennett Valley,North Coast Valleys,7/31/2021,212,0.2,0,599,15.3,78.3,53,62.5,98,54,79,55.9,3.1,74,69.1
158,Bennett Valley,North Coast Valleys,8/1/2021,213,0.19,0,597,14.2,74.2,50.1,61,96,54,77,53.9,3.6,86.1,68.6
159,Monrovia,Los Angeles Basin,7/1/2021,182,,0,661,17.5,94.7,63.3,75.2,86,30,59,59.8,3.8,91.1,83.6
159,Monrovia,Los Angeles Basin,7/2/2021,183,,0,703,16.6,92.1,60.7,74.8,88,34,57,58.3,3.9,93.8,83.9
159,Monrovia,Los Angeles Basin,7/3/2021,184,,0,683,16.9,91.9,63.7,75,84,30,57,58.7,4.1,98.9,84.3
159,Monrovia,Los Angeles Basin,7/4/2021,185,,0,665,16.6,87.3,63.9,72.9,87,37,60,58.2,4,96.2,84.6
159,Monrovia,Los Angeles Basin,7/5/2021,186,,0,660,15.6,88.8,60.1,71.4,88,29,59,56.5,3.7,89.3,84.4
159,Monrovia,Los Angeles Basin,7/6/2021,187,,0,688,15.8,90.8,59.3,73.3,88,28,56,56.9,3.7,88.6,84.3
159,Monrovia,Los Angeles Basin,7/7/2021,188,,0,660,17.2,90.3,63,74.6,89,37,59,59.3,4.1,97.2,84.9
159,Monrovia,Los Angeles Basin,7/8/2021,189,,0,541,18.3,91.1,64.5,76.9,85,40,58,61,3.9,92.9,85.4
159,Monrovia,Los Angeles Basin,7/9/2021,190,,0,629,17.3,95.2,67.2,79.8,78,31,50,59.4,3.7,88.9,85.6
159,Monrovia,Los Angeles Basin,7/10/2021,191,,0,620,16.7,93.1,67.4,78.8,76,30,50,58.4,3.7,89.2,86
159,Monrovia,Los Angeles Basin,7/11/2021,192,,0,622,16.6,92.7,65.8,76.2,77,27,54,58.3,4.2,99.8,85.8
159,Monrovia,Los Angeles Basin,7/12/2021,193,,0,635,18.3,88.9,65.2,74.8,83,40,62,60.9,4.2,100.1,85.4
159,Monrovia,Los Angeles Basin,7/13/2021,194,,0,651,19.2,90.8,67.7,77.8,82,39,59,62.4,4.1,97.7,85.5
159,Monrovia,Los Angeles Basin,7/14/2021,195,,0,624,17.9,90.8,66.6,76.9,87,24,57,60.3,4,96.6,85.6
159,Monrovia,Los Angeles Basin,7/15/2021,196,,0,633,17.9,91.6,67,76.4,85,28,58,60.3,4.2,100.4,85.5
159,Monrovia,Los Angeles Basin,7/16/2021,197,,0,642,16.6,90.7,65.8,76,84,30,54,58.2,3.8,91.6,85.4
159,Monrovia,Los Angeles Basin,7/17/2021,198,,0,647,16.4,92.8,64.3,76.6,83,28,52,57.9,3.8,92.2,85.2
159,Monrovia,Los Angeles Basin,7/18/2021,199,,0,559,14.1,94.5,68.6,80.1,74,18,40,53.7,3.6,87,85.4
159,Monrovia,Los Angeles Basin,7/19/2021,200,,0,653,13.9,95.6,68.7,80,69,21,40,53.4,3.8,90.9,85.7
159,Monrovia,Los Angeles Basin,7/20/2021,201,,0,666,13.9,94.2,65.3,78.6,69,24,42,53.4,3.7,88.9,85.9
159,Monrovia,Los Angeles Basin,7/21/2021,202,,0,624,15.5,96.9,68.5,79.9,72,26,44,56.4,3.7,87.7,86.3
159,Monrovia,Los Angeles Basin,7/22/2021,203,,0,627,17.2,91.2,67.9,77.5,77,32,53,59.2,4.1,97.5,86.7
159,Monrovia,Los Angeles Basin,7/23/2021,204,,0,640,18.6,91.7,64.8,76,85,36,61,61.4,4,96.2,86.6
159,Monrovia,Los Angeles Basin,7/24/2021,205,,0,507,17.9,88,64.3,73.6,87,38,63,60.4,3.8,90.7,86.3
159,Monrovia,Los Angeles Basin,7/25/2021,206,,0,616,17.5,87.5,63.5,73.8,84,36,61,59.7,3.9,93,85.7
159,Monrovia,Los Angeles Basin,7/26/2021,207,,0.3,397,20.5,80.8,65.9,71.8,96,62,77,64.2,3.5,82.9,85
159,Monrovia,Los Angeles Basin,7/27/2021,208,,0,632,18.7,90.8,64.5,74.6,89,33,64,61.5,3.8,90,82.7
159,Monrovia,Los Angeles Basin,7/28/2021,209,,0,647,15.4,92.9,64,77.5,88,22,48,56.2,3.7,88.9,82.7
159,Monrovia,Los Angeles Basin,7/29/2021,210,,0,642,15.2,92.9,63.9,76.6,75,25,49,55.8,3.7,87.7,82.9
159,Monrovia,Los Angeles Basin,7/30/2021,211,,0,592,16.2,94.8,64.5,76,79,28,53,57.6,3.6,85.4,83
159,Monrovia,Los Angeles Basin,7/31/2021,212,,0,650,15.8,91.9,63.7,76.2,82,23,51,56.9,3.6,86.9,83.5
159,Monrovia,Los Angeles Basin,8/1/2021,213,,0,656,13.6,94.5,62.8,76.8,75,24,43,52.7,3.6,87,83.7
160,San Luis Obispo West,Central Coast Valleys,7/1/2021,182,0.2,0,669,15.5,70.6,56.3,61.2,96,65,84,56.3,4.8,116.2,73.9
160,San Luis Obispo West,Central Coast Valleys,7/2/2021,183,0.2,0,655,15,70.9,55.1,60,98,62,85,55.5,4.6,110.2,73.9
160,San Luis Obispo West,Central Coast Valleys,7/3/2021,184,0.2,0,670,14.7,69.9,55.1,59.4,98,64,85,54.9,4.4,106.1,73.8
160,San Luis Obispo West,Central Coast Valleys,7/4/2021,185,0.21,0,694,14.4,69.4,54.1,59.5,98,63,83,54.2,4.4,106.5,73.7
160,San Luis Obispo West,Central Coast Valleys,7/5/2021,186,0.2,0,657,14.3,69.5,54.8,59.6,94,62,82,54.1,4.5,107.1,73.7
160,San Luis Obispo West,Central Coast Valleys,7/6/2021,187,0.22,0,721,14.4,69.6,52.1,59.9,96,63,82,54.3,5.4,128.6,73.8
160,San Luis Obispo West,Central Coast Valleys,7/7/2021,188,0.22,0,713,14,68.6,53,59,98,63,82,53.6,5.8,140.1,73.5
160,San Luis Obispo West,Central Coast Valleys,7/8/2021,189,0.24,0,717,14.4,79.4,54,64.8,97,46,69,54.3,4.3,102.7,73.5
160,San Luis Obispo West,Central Coast Valleys,7/9/2021,190,0.27,0,721,14.7,83.6,57.4,69.6,87,35,,,3.8,90.6,74.6
160,San Luis Obispo West,Central Coast Valleys,7/10/2021,191,0.24,0,717,15.1,77.8,55.7,64.4,96,52,73,55.7,3.8,90.5,75.4
160,San Luis Obispo West,Central Coast Valleys,7/11/2021,192,0.23,0,710,15,79.2,54.1,63.4,95,49,75,55.4,3.9,93.5,75.5
160,San Luis Obispo West,Central Coast Valleys,7/12/2021,193,0.21,0,682,14.8,71.3,55.6,61,96,60,81,55,4.5,108.7,75.4
160,San Luis Obispo West,Central Coast Valleys,7/13/2021,194,0.2,0,671,14.6,70.3,55.2,60.7,95,60,80,54.6,4.9,118,75.2
160,San Luis Obispo West,Central Coast Valleys,7/14/2021,195,0.2,0,658,14.5,69.7,55.2,60.5,95,64,81,54.5,3.8,91.7,75.1
160,San Luis Obispo West,Central Coast Valleys,7/15/2021,196,0.2,0,654,14.8,71.1,55.5,60.9,96,62,81,55.1,4.4,104.6,74.9
160,San Luis Obispo West,Central Coast Valleys,7/16/2021,197,0.2,0,669,14.2,69.9,53.5,59.6,98,61,82,54,4.1,97.5,74.9
160,San Luis Obispo West,Central Coast Valleys,7/17/2021,198,0.21,0,691,14.4,72.1,54.1,60.8,98,58,79,54.3,3.7,88.3,74.9
160,San Luis Obispo West,Central Coast Valleys,7/18/2021,199,0.19,0,565,14.9,78.2,55.3,63.1,98,51,76,55.3,3.6,86.2,75
160,San Luis Obispo West,Central Coast Valleys,7/19/2021,200,0.23,0,699,14.9,81.8,52.9,64,99,39,73,55.3,3.6,86.7,74.8
160,San Luis Obispo West,Central Coast Valleys,7/20/2021,201,0.22,0,690,14.6,73.9,53.2,61.6,98,56,78,54.7,4,95.2,75.4
160,San Luis Obispo West,Central Coast Valleys,7/21/2021,202,0.22,0,723,13.9,71.3,50.2,59.7,98,58,79,53.3,4.2,101.8,75.2
160,San Luis Obispo West,Central Coast Valleys,7/22/2021,203,0.2,0,643,13.9,70.1,50.1,58.8,98,60,82,53.3,4.2,101.5,74.8
160,San Luis Obispo West,Central Coast Valleys,7/23/2021,204,0.21,0,692,14,71.8,54,60.1,96,58,79,53.5,3.9,93.9,74.6
160,San Luis Obispo West,Central Coast Valleys,7/24/2021,205,0.2,0,680,14,71.4,52.6,59.1,98,58,81,53.5,3.7,89.2,74.8
160,San Luis Obispo West,Central Coast Valleys,7/25/2021,206,0.2,0,630,14.5,70.4,53.8,60.3,96,61,81,54.4,3.6,86.4,74.8
160,San Luis Obispo West,Central Coast Valleys,7/26/2021,207,0.08,0.01,295,15.8,69.4,55.1,61.3,98,65,85,56.8,2.7,65,74.3
160,San Luis Obispo West,Central Coast Valleys,7/27/2021,208,0.2,0,629,16.1,76.4,54.1,62.3,99,60,84,57.3,4.3,102.5,73
160,San Luis Obispo West,Central Coast Valleys,7/28/2021,209,0.19,0,597,15.4,72,56.6,61.2,98,61,83,56.1,4.1,98.7,73.9
160,San Luis Obispo West,Central Coast Valleys,7/29/2021,210,0.19,0,621,15.4,71.1,55,60.5,99,64,85,56.1,4.3,103.2,74.2
160,San Luis Obispo West,Central Coast Valleys,7/30/2021,211,0.2,0,656,15.6,74,55.4,62.1,99,59,82,56.6,3.7,89,74.6
160,San Luis Obispo West,Central Coast Valleys,7/31/2021,212,0.2,0,643,15.3,74,51.2,61.4,98,60,82,56,3.9,94,75
160,San Luis Obispo West,Central Coast Valleys,8/1/2021,213,0.22,0,715,13.8,73.2,48.7,60.3,98,58,77,53.1,4.1,97.3,74.6
163,Atascadero,Central Coast Valleys,7/1/2021,182,0.22,0,631,14.6,85.2,53.5,67.7,93,38,63,54.7,2.9,68.6,
163,Atascadero,Central Coast Valleys,7/2/2021,183,0.23,0,642,13.7,86.2,51.9,66.9,94,32,61,52.9,2.9,69.3,
163,Atascadero,Central Coast Valleys,7/3/2021,184,0.23,0,651,13,87.7,51.2,66.1,94,29,59,51.5,2.8,67.2,
163,Atascadero,Central Coast Valleys,7/4/2021,185,0.22,0,652,12.2,83.2,45.6,62.5,95,25,63,49.8,3,72.7,
163,Atascadero,Central Coast Valleys,7/5/2021,186,0.22,0,648,12.4,82.6,45.1,62.9,96,33,63,50.3,2.8,66.5,
163,Atascadero,Central Coast Valleys,7/6/2021,187,0.24,0,638,12,94,48.3,71.4,93,23,46,49.3,2.9,70.1,
163,Atascadero,Central Coast Valleys,7/7/2021,188,0.25,0,630,11.3,98,53.1,74,82,14,40,47.9,3.1,74.3,
163,Atascadero,Central Coast Valleys,7/8/2021,189,0.25,0,595,12.2,97.3,57.5,76.7,82,18,39,49.9,2.5,60.8,
163,Atascadero,Central Coast Valleys,7/9/2021,190,0.26,0,599,12,97.6,63.4,79.1,68,19,35,49.3,2.5,60.2,
163,Atascadero,Central Coast Valleys,7/10/2021,191,0.26,0,592,13.1,106.3,61.1,82.7,73,15,34,51.8,2.4,58,
163,Atascadero,Central Coast Valleys,7/11/2021,192,0.26,0,598,13.3,103.6,63.5,80.9,70,18,37,52.1,2.4,58.5,
163,Atascadero,Central Coast Valleys,7/12/2021,193,0.24,0,600,12.3,96.7,58.7,73.9,77,19,43,50.1,2.6,61.3,
163,Atascadero,Central Coast Valleys,7/13/2021,194,0.23,0,602,13.2,86.8,55.4,69.4,86,30,54,51.9,3,71,
163,Atascadero,Central Coast Valleys,7/14/2021,195,0.21,0,585,14.2,81.1,52.5,65.2,92,45,67,53.9,2.8,66.5,
163,Atascadero,Central Coast Valleys,7/15/2021,196,0.21,0,592,13.7,80.7,50.5,64.6,95,40,66,53,2.7,65.4,
163,Atascadero,Central Coast Valleys,7/16/2021,197,0.22,0,603,11.6,84.1,47.8,65.2,94,28,55,48.5,2.7,65.4,
163,Atascadero,Central Coast Valleys,7/17/2021,198,0.22,0,596,10.7,87.8,46.5,68.1,91,21,45,46.2,2.5,59.6,
163,Atascadero,Central Coast Valleys,7/18/2021,199,0.17,0,425,10.3,93.1,52.3,71.7,78,16,39,45.2,2.2,53.9,
163,Atascadero,Central Coast Valleys,7/19/2021,200,0.24,0,569,9.8,90.3,56.5,74.4,70,13,34,44,2.6,61.8,
163,Atascadero,Central Coast Valleys,7/20/2021,201,0.24,0,580,10.7,96,55.3,75.5,72,16,36,46.4,2.8,68.2,
163,Atascadero,Central Coast Valleys,7/21/2021,202,0.24,0,584,10.3,96.5,56,74.2,78,11,36,45.3,2.7,65.2,
163,Atascadero,Central Coast Valleys,7/22/2021,203,0.21,0,548,10.5,90.9,51.5,69.2,76,18,43,45.9,2.4,58.6,
163,Atascadero,Central Coast Valleys,7/23/2021,204,0.22,0,578,11.8,89.1,50.5,69.3,90,22,48,48.9,2.4,58.2,
163,Atascadero,Central Coast Valleys,7/24/2021,205,0.22,0,573,11.1,87.3,48.3,68.4,82,20,47,47.3,2.7,63.7,
163,Atascadero,Central Coast Valleys,7/25/2021,206,0.2,0,529,12.5,88.6,53.9,68.4,84,25,53,50.5,2.6,63.4,
163,Atascadero,Central Coast Valleys,7/26/2021,207,0.1,0.05,284,14.6,83.4,54.6,67.2,93,35,64,54.7,1.9,46.4,
163,Atascadero,Central Coast Valleys,7/27/2021,208,0.21,0,551,15.6,90.9,56.9,70.7,96,32,61,56.4,2.8,66.5,
163,Atascadero,Central Coast Valleys,7/28/2021,209,0.22,0,564,12.4,92.9,55.6,71.1,87,17,48,50.3,2.6,63,
163,Atascadero,Central Coast Valleys,7/29/2021,210,0.22,0,555,13.2,97.4,53.7,71.5,84,22,50,51.8,2.5,60.9,
163,Atascadero,Central Coast Valleys,7/30/2021,211,0.21,0,544,14.4,91.2,55.9,70.5,86,31,56,54.3,2.7,65.4,
163,Atascadero,Central Coast Valleys,7/31/2021,212,0.21,0,546,12.9,90.4,53.2,69.5,92,18,52,51.3,2.6,63.1,
163,Atascadero,Central Coast Valleys,8/1/2021,213,0.21,0,563,12.1,85.2,48.2,65.5,88,30,56,49.6,2.7,65,
165,Sisquoc,Central Coast Valleys,7/1/2021,182,0.2,0,641,17.3,76.6,57.2,64.1,100,62,85,59.4,4.4,104.8,73.3
165,Sisquoc,Central Coast Valleys,7/2/2021,183,0.2,0,654,16.5,76.7,56.3,63.1,100,61,84,58.1,4,95,73.5
165,Sisquoc,Central Coast Valleys,7/3/2021,184,0.22,0,693,16.3,77,55.9,63.2,100,61,83,57.8,4.4,104.6,73.6
165,Sisquoc,Central Coast Valleys,7/4/2021,185,0.22,0,710,15.7,76.4,53.9,61.8,100,56,83,56.7,4.6,110,73.7
165,Sisquoc,Central Coast Valleys,7/5/2021,186,0.22,0,707,15.5,76.2,54.5,62,99,58,81,56.3,4.7,111.6,73.7
165,Sisquoc,Central Coast Valleys,7/6/2021,187,0.21,0,659,15.8,75.6,54.5,62.3,100,59,82,56.8,4.3,102.7,73.7
165,Sisquoc,Central Coast Valleys,7/7/2021,188,0.22,0,675,15.5,75.8,54.7,63,99,57,79,56.4,4,96.3,73.7
165,Sisquoc,Central Coast Valleys,7/8/2021,189,0.25,0,707,16.4,85.1,54.8,68.4,97,48,69,58,3.6,87.1,73.8
165,Sisquoc,Central Coast Valleys,7/9/2021,190,0.27,0,703,16.2,89.2,60.8,74.1,86,34,,,3.7,89.6,74.1
165,Sisquoc,Central Coast Valleys,7/10/2021,191,0.24,0,696,17.3,83,59.9,69.3,92,50,71,59.5,3.9,94.1,74.7
165,Sisquoc,Central Coast Valleys,7/11/2021,192,0.24,0,697,17,83.4,57.5,67.8,96,47,73,59,4,96.7,74.9
165,Sisquoc,Central Coast Valleys,7/12/2021,193,0.22,0,714,17.5,78.7,56.6,63.6,100,71,87,59.7,4,94.9,75
165,Sisquoc,Central Coast Valleys,7/13/2021,194,0.21,0,671,16.5,77.9,55.3,63.5,100,61,83,58.1,3.8,91.4,74.4
165,Sisquoc,Central Coast Valleys,7/14/2021,195,0.21,0,654,16.8,75.2,55.2,63.2,100,66,85,58.6,3.9,93,73.6
165,Sisquoc,Central Coast Valleys,7/15/2021,196,0.21,0,650,16.9,77.7,57.2,64.3,98,62,82,58.8,3.7,87.6,73.2
165,Sisquoc,Central Coast Valleys,7/16/2021,197,0.2,0,667,16.3,74.2,54.7,61.8,100,68,87,57.8,3.8,90.7,73.2
165,Sisquoc,Central Coast Valleys,7/17/2021,198,0.23,0,711,15.7,77.3,52.6,63.5,99,58,79,56.7,3.7,89.3,73
165,Sisquoc,Central Coast Valleys,7/18/2021,199,0.19,0,569,16.4,80.8,54.5,66.9,100,49,73,57.9,3.2,76,72.7
165,Sisquoc,Central Coast Valleys,7/19/2021,200,0.25,0,703,17,84.5,57.1,69.2,96,41,70,58.9,3.8,90.6,72.6
165,Sisquoc,Central Coast Valleys,7/20/2021,201,0.23,0,701,17.2,80.2,55.4,65.8,100,55,79,59.2,3.9,93.6,72.7
165,Sisquoc,Central Coast Valleys,7/21/2021,202,0.23,0,692,16.7,80.7,54.8,65.5,100,58,78,58.5,3.6,86.3,72.7
165,Sisquoc,Central Coast Valleys,7/22/2021,203,0.2,0,642,15.9,80.2,52.1,63.2,98,59,81,57.1,3.6,87.4,72.6
165,Sisquoc,Central Coast Valleys,7/23/2021,204,0.22,0,690,16.2,78.8,55,64,97,59,80,57.6,3.7,87.6,72.4
165,Sisquoc,Central Coast Valleys,7/24/2021,205,0.21,0,684,16.2,77.2,52.4,63,100,61,82,57.6,3.5,83.3,72.3
165,Sisquoc,Central Coast Valleys,7/25/2021,206,0.21,0,652,16.4,77.3,53.2,63.2,100,61,83,57.9,3.7,88,72.1
165,Sisquoc,Central Coast Valleys,7/26/2021,207,0.09,0,331,16.6,73.6,53.9,62.9,100,67,85,58.3,2.7,65.1,71.9
165,Sisquoc,Central Coast Valleys,7/27/2021,208,0.2,0,618,17.5,80.2,55.2,64.2,99,60,86,59.8,3.7,88.7,71.4
165,Sisquoc,Central Coast Valleys,7/28/2021,209,0.21,0,642,17.5,78.7,57.9,65.1,98,60,83,59.7,3.6,87,71.5
165,Sisquoc,Central Coast Valleys,7/29/2021,210,0.2,0,635,17.2,78.8,56.5,64.2,100,59,84,59.3,3.7,88.5,71.7
165,Sisquoc,Central Coast Valleys,7/30/2021,211,0.21,0,645,17.7,80.4,56.8,65.2,100,58,83,60,3.6,87.3,71.8
165,Sisquoc,Central Coast Valleys,7/31/2021,212,0.2,0,651,16.8,79,53.2,63.7,100,59,83,58.6,3.5,83.5,71.8
165,Sisquoc,Central Coast Valleys,8/1/2021,213,0.22,0,693,15.5,77.5,48.5,62.8,100,58,79,56.3,3.6,86.2,71.5
170,Concord,San Francisco Bay,7/1/2021,182,0.25,0,740,15.4,82.9,58.4,68.2,89,43,65,56.1,5.9,140.5,70.7
170,Concord,San Francisco Bay,7/2/2021,183,0.25,0,731,15.3,85.6,57.8,68,89,38,65,56,5.3,128.2,70.7
170,Concord,San Francisco Bay,7/3/2021,184,0.24,0,667,14.7,83.8,57.9,67.6,88,41,64,54.9,5.5,131.5,70.4
170,Concord,San Francisco Bay,7/4/2021,185,0.25,0,728,14.3,82.9,57.6,67.2,88,38,63,54.2,5.5,130.8,70.1
170,Concord,San Francisco Bay,7/5/2021,186,0.25,0,737,14.3,82.4,56.6,65.9,88,40,66,54.1,5.8,138.8,69.8
170,Concord,San Francisco Bay,7/6/2021,187,0.25,0,725,13.6,83.5,56.7,66.3,87,31,62,52.7,6.1,146.1,69.7
170,Concord,San Francisco Bay,7/7/2021,188,0.26,0.01,757,13.8,85.6,55.3,66.3,89,36,63,53.1,5.8,140.1,69.6
170,Concord,San Francisco Bay,7/8/2021,189,0.27,0,764,14,95.9,55.5,73.4,86,21,50,53.5,3.7,88,70.2
170,Concord,San Francisco Bay,7/9/2021,190,0.29,0,703,14,100.5,60.7,78.7,82,17,42,53.5,3.8,92.1,71.7
170,Concord,San Francisco Bay,7/10/2021,191,0.28,0,715,14,100.4,58.8,76.1,85,21,46,53.6,4.2,101.3,72.5
170,Concord,San Francisco Bay,7/11/2021,192,0.27,0,735,13.8,88.5,57.2,70.2,84,31,55,53.1,5.3,128.3,72.7
170,Concord,San Francisco Bay,7/12/2021,193,0.25,0,724,13.4,83.2,55,65.3,87,37,63,52.4,6.5,155.6,71.7
170,Concord,San Francisco Bay,7/13/2021,194,0.24,0,737,13.4,77.7,54.8,63.1,88,44,68,52.4,6.3,151.7,70.8
170,Concord,San Francisco Bay,7/14/2021,195,0.24,0,734,13.7,78.1,55.1,64.4,86,47,66,53,5.5,131.8,70.3
170,Concord,San Francisco Bay,7/15/2021,196,0.25,0,736,13,82.7,54.7,63.8,89,36,64,51.6,6,142.9,70.1
170,Concord,San Francisco Bay,7/16/2021,197,0.25,0,730,14,83.8,54.6,67.4,89,38,61,53.5,4.9,117.1,70.1
170,Concord,San Francisco Bay,7/17/2021,198,0.26,0,731,14.6,90.2,56.5,71.3,90,30,56,54.7,4,97,70.7
170,Concord,San Francisco Bay,7/18/2021,199,0.26,0,720,14.2,96.7,57.4,72.8,91,19,52,54,4.2,100.1,71.2
170,Concord,San Francisco Bay,7/19/2021,200,0.26,0,692,14.2,95.2,59.2,72.2,83,22,53,54,4.5,109,71.9
170,Concord,San Francisco Bay,7/20/2021,201,0.27,0,730,13.3,86.9,58.1,70.7,81,27,52,52.2,5.4,128.4,71.8
170,Concord,San Francisco Bay,7/21/2021,202,0.27,0,734,13.1,88.5,59.4,71,75,29,51,51.7,5,118.9,71.7
170,Concord,San Francisco Bay,7/22/2021,203,0.26,0,736,13.3,88.8,58.3,70.4,77,29,52,52.1,4.7,112.2,71.8
170,Concord,San Francisco Bay,7/23/2021,204,0.26,0,730,13.7,90.4,55.3,70.8,87,26,53,53,4,95.8,71.6
170,Concord,San Francisco Bay,7/24/2021,205,0.25,0,710,13.4,89.9,56.2,69.8,89,24,54,52.4,4.9,117.6,71.7
170,Concord,San Francisco Bay,7/25/2021,206,0.24,0,682,12.5,88.4,57.1,70.1,88,18,50,50.6,5.2,125.7,71.7
170,Concord,San Francisco Bay,7/26/2021,207,0.17,0,503,14,80,57.6,64.9,83,42,67,53.5,5.4,130.4,71.3
170,Concord,San Francisco Bay,7/27/2021,208,0.23,0,607,13.5,95.9,59.6,73.8,80,20,48,52.6,3.1,74.7,70.8
170,Concord,San Francisco Bay,7/28/2021,209,0.25,0,669,15.6,92.9,60.8,74.4,84,30,54,56.5,4.3,102.7,71.9
170,Concord,San Francisco Bay,7/29/2021,210,0.22,0,583,16.2,91,60.3,72.9,85,37,59,57.5,4.3,103.8,72.4
