Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Avg Air Temp (F),Max Rel Hum (%),Min Rel Hum (%),Avg Rel Hum (%),Dew Point (F),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F)
205,Coalinga,San Joaquin Valley,1/6/2025,006,,0,252,8.6,60.3,34.4,48,91,57,76,40.7,4.2,100.6,54.1
205,Coalinga,San Joaquin Valley,1/7/2025,007,,0,286,6.8,68.5,37.8,50.5,93,17,54,34.6,4.6,111,54.4
205,Coalinga,San Joaquin Valley,1/8/2025,008,,0,197,5.6,62.2,34.5,45.4,75,31,54,29.7,3.6,87.1,53.8
205,Coalinga,San Joaquin Valley,1/9/2025,009,,0,283,6.4,63.6,30.9,47.2,77,36,58,33,4.3,103,53.1
205,Coalinga,San Joaquin Valley,1/10/2025,010,,0,282,6.2,67.7,33.1,51,71,31,48,32.2,4.6,110.2,53.6
205,Coalinga,San Joaquin Valley,1/11/2025,011,,0,290,4.7,66.7,32.7,51.5,63,19,36,25.5,6.8,164.3,54
205,Coalinga,San Joaquin Valley,1/12/2025,012,,0,296,4.2,62,27.1,44.3,63,26,42,22.9,4.2,101,53.8
205,Coalinga,San Joaquin Valley,1/13/2025,013,,0,292,4.8,59.4,34.4,45.6,58,30,46,26.3,5,119.5,53.2
205,Coalinga,San Joaquin Valley,1/14/2025,014,,0,291,5.1,62.2,31.9,47.5,61,29,46,27.7,4.9,117.1,53.3
205,Coalinga,San Joaquin Valley,1/15/2025,015,,0,297,4.8,71,27.8,49.6,66,16,39,25.9,4.7,112,53.6
205,Coalinga,San Joaquin Valley,1/16/2025,016,,0,297,4.8,66.9,29.7,49.9,63,25,39,26.3,4.5,107.2,54.1
205,Coalinga,San Joaquin Valley,1/17/2025,017,,0,297,5.2,65.6,35.5,49.8,57,27,42,27.8,4.4,104.9,54.3
205,Coalinga,San Joaquin Valley,1/18/2025,018,,0,287,6.6,60.7,34.4,46.8,76,44,60,33.8,4.3,102.5,54.4
205,Coalinga,San Joaquin Valley,1/19/2025,019,,0,276,6.7,61.7,33.4,47.2,76,44,60,34.2,4.6,110.5,54.4
205,Coalinga,San Joaquin Valley,1/20/2025,020,,0,279,6.8,59.9,34.3,45.6,82,46,65,34.6,5,120,54.3
205,Coalinga,San Joaquin Valley,1/21/2025,021,,0,277,5.6,63.7,27.1,45.8,79,30,53,29.6,4.5,107.9,54
205,Coalinga,San Joaquin Valley,1/22/2025,022,,0,287,5.3,63.7,32.1,46.7,72,30,49,28.5,4.5,107.8,53.7
205,Coalinga,San Joaquin Valley,1/23/2025,023,,0,284,5.2,67.4,28.9,49.7,64,26,42,27.9,4.7,111.8,54.2
205,Coalinga,San Joaquin Valley,1/24/2025,024,,0,283,4.6,68.2,29.9,51.5,57,19,36,25.2,4.5,106.8,54.6
205,Coalinga,San Joaquin Valley,1/25/2025,025,,0.02,191,6.7,58.3,36.8,48.2,86,36,58,34.2,7.3,175.1,55
205,Coalinga,San Joaquin Valley,1/26/2025,026,,0.16,110,8.4,48.5,38.3,43.9,95,68,86,39.9,3.1,73.6,54
205,Coalinga,San Joaquin Valley,1/27/2025,027,,0,301,7.1,56.9,35.8,44.5,92,48,71,35.8,4.4,106.8,53.3
205,Coalinga,San Joaquin Valley,1/28/2025,028,,0,301,6.1,59.5,29.9,44.8,79,40,60,32,4.6,110.3,52.8
205,Coalinga,San Joaquin Valley,1/29/2025,029,,0,306,6.3,58.6,36,46.2,74,42,60,32.9,5.4,129.6,52.8
205,Coalinga,San Joaquin Valley,1/30/2025,030,,0,304,7.2,58.8,31.6,46,84,51,68,36.2,4.7,112.9,53.1
205,Coalinga,San Joaquin Valley,1/31/2025,031,,0,190,8.2,61,38.7,49.6,88,44,68,39.4,3.2,77.9,53.5
206,Denair II,San Joaquin Valley,1/1/2025,001,0.05,0,223,9.3,57.7,34.4,46.3,100,65,87,42.7,2.6,63.4,52.4
206,Denair II,San Joaquin Valley,1/2/2025,002,0.03,0,160,9.9,59.6,36.7,46.2,100,67,93,44.3,2.5,59.8,52.4
206,Denair II,San Joaquin Valley,1/3/2025,003,0,0.09,59,11,55.1,40.3,48.3,100,82,95,47,3.2,76.3,52.7
206,Denair II,San Joaquin Valley,1/4/2025,004,0.04,0.02,203,9.3,56.4,34.7,45.1,100,69,91,42.6,4.7,111.9,52.4
206,Denair II,San Joaquin Valley,1/5/2025,005,0.05,0,238,8.9,58.1,33.8,44.2,100,67,90,41.6,2.7,63.8,51.8
206,Denair II,San Joaquin Valley,1/6/2025,006,0.05,0,223,9.6,58,33.9,45.5,100,72,93,43.6,3.5,83.2,51.3
206,Denair II,San Joaquin Valley,1/7/2025,007,0.11,0,279,8.1,65.4,38.5,51.8,100,34,62,39.2,10.3,247.2,51.3
206,Denair II,San Joaquin Valley,1/8/2025,008,0.06,0,271,8.4,61.6,34,46.3,100,48,79,40,2.2,52.2,51.3
206,Denair II,San Joaquin Valley,1/9/2025,009,0.05,0,267,8.4,59.7,31.6,44.7,100,57,84,40.1,2.7,65.3,50.6
206,Denair II,San Joaquin Valley,1/10/2025,010,0.06,0,271,8.8,64.9,34.7,47.2,98,51,79,41.1,3.1,75.1,50.3
206,Denair II,San Joaquin Valley,1/11/2025,011,0.1,0,289,7.3,61.9,37,49.5,97,36,61,36.6,9.8,235.9,50.5
206,Denair II,San Joaquin Valley,1/12/2025,012,0.06,0,280,6.4,55.9,29.4,42.3,92,45,70,33.3,3.1,75.4,50.2
206,Denair II,San Joaquin Valley,1/13/2025,013,0.06,0,289,7,58.7,29,43.5,99,44,72,35.2,3.4,82.4,49.4
206,Denair II,San Joaquin Valley,1/14/2025,014,0.06,0,287,6.7,61.9,31,43.9,92,38,69,34.3,2.3,54.5,49
206,Denair II,San Joaquin Valley,1/15/2025,015,0.06,0,292,7.1,64.3,29.6,45.2,97,38,69,35.7,2.3,56,48.7
206,Denair II,San Joaquin Valley,1/16/2025,016,0.06,0,293,7.5,62.9,29.5,44,98,45,77,37.2,2.1,51,48.4
206,Denair II,San Joaquin Valley,1/17/2025,017,0.06,0,292,7.7,61.9,30.4,44.5,99,47,78,37.9,2.4,57.7,48.2
206,Denair II,San Joaquin Valley,1/18/2025,018,0.06,0.01,290,8.3,59.8,32.2,43.3,100,59,87,39.8,1.9,45.3,48.2
206,Denair II,San Joaquin Valley,1/19/2025,019,0.06,0,296,7.9,58.3,28.8,42.3,100,61,86,38.6,3.4,81.2,48
206,Denair II,San Joaquin Valley,1/20/2025,020,0.05,0.01,251,7.4,56.9,30,40.9,100,44,85,36.7,3.4,81.1,48
206,Denair II,San Joaquin Valley,1/21/2025,021,0.07,0,306,7.2,61.9,28.2,44,100,37,74,36.1,3,71.7,47.7
206,Denair II,San Joaquin Valley,1/22/2025,022,0.06,0,309,6.9,62.5,28.4,43,99,43,74,35.2,2.4,57,47.5
206,Denair II,San Joaquin Valley,1/23/2025,023,0.07,0,310,7.7,65.3,29.5,44.9,100,43,76,37.9,2,48.5,47.2
206,Denair II,San Joaquin Valley,1/24/2025,024,0.07,0,277,8.1,63.3,31,46.1,98,47,77,39.2,2.6,63.3,47.4
206,Denair II,San Joaquin Valley,1/25/2025,025,0.05,0.02,203,7.7,54.4,32.3,44.9,100,48,76,37.6,3.6,85.4,48
206,Denair II,San Joaquin Valley,1/26/2025,026,0.07,0.13,288,8.5,55.1,32.1,45.7,100,53,81,40.2,4.7,112.6,48.7
206,Denair II,San Joaquin Valley,1/27/2025,027,0.06,0,325,6.3,54.6,27.7,40.7,97,50,73,32.9,3.1,75.2,47.9
206,Denair II,San Joaquin Valley,1/28/2025,028,0.07,0,318,7,59,28.7,42.3,98,46,76,35.3,2.6,62,47.2
206,Denair II,San Joaquin Valley,1/29/2025,029,0.07,0,325,7.3,59.3,28.2,42.7,99,48,78,36.3,2.5,60.7,46.9
206,Denair II,San Joaquin Valley,1/30/2025,030,0.07,0,313,8.2,59.3,31.6,43.7,100,57,85,39.4,2.6,61.7,47
206,Denair II,San Joaquin Valley,1/31/2025,031,0.01,0.04,81,9.4,52.7,36.3,45.2,99,75,92,43,3.6,86.1,47.4
207,Borrego Springs,Imperial/Coachella Valley,1/1/2025,001,0.05,,,,,,,,,,,,,
207,Borrego Springs,Imperial/Coachella Valley,1/2/2025,002,0.01,0.2,350,4.9,77.2,36,53.2,57,27,35,26.5,1.6,37.9,
207,Borrego Springs,Imperial/Coachella Valley,1/3/2025,003,0.09,0.22,311,4.5,77.6,39.5,55.6,50,16,30,24.6,1.9,46.3,
207,Borrego Springs,Imperial/Coachella Valley,1/4/2025,004,0.09,0.21,337,4.8,72.9,42.5,57.4,52,19,30,25.9,2.6,62.1,
207,Borrego Springs,Imperial/Coachella Valley,1/5/2025,005,0.08,0.19,335,4.2,72.5,38.4,54,47,15,29,22.8,2,47.2,
207,Borrego Springs,Imperial/Coachella Valley,1/6/2025,006,0.09,0.24,344,4.9,73.3,37.5,54,59,19,35,26.7,2.1,49.7,
207,Borrego Springs,Imperial/Coachella Valley,1/7/2025,007,0.12,0,351,5.1,69.4,40.8,57.8,54,17,31,27.5,4.5,107.5,
207,Borrego Springs,Imperial/Coachella Valley,1/8/2025,008,0.12,0,345,3.9,69,40.2,60.4,34,18,22,21.2,5,120.2,
207,Borrego Springs,Imperial/Coachella Valley,1/9/2025,009,0.11,0,364,3,73.4,36.4,57.6,39,10,19,15.1,4.6,110.7,
207,Borrego Springs,Imperial/Coachella Valley,1/10/2025,010,0.1,0.19,371,3.1,67.2,33.7,53,48,14,23,15.8,3.4,80.9,
207,Borrego Springs,Imperial/Coachella Valley,1/11/2025,011,0.09,0.1,356,3.1,68.9,32.5,49.2,38,15,26,16.2,2.2,54,
207,Borrego Springs,Imperial/Coachella Valley,1/12/2025,012,0.09,0.13,368,3,66,34.6,50.5,41,14,24,15,3.2,76.8,
207,Borrego Springs,Imperial/Coachella Valley,1/13/2025,013,0.08,0.13,366,2.8,64.4,28.4,45.3,43,15,27,13.6,2.5,59.9,
207,Borrego Springs,Imperial/Coachella Valley,1/14/2025,014,0.09,0.15,374,2.9,65.7,27.8,46.5,42,13,27,14.2,2.6,61.5,
207,Borrego Springs,Imperial/Coachella Valley,1/15/2025,015,0.09,0.11,373,3,68.8,29.3,49.7,41,14,25,15.3,3,71.2,
207,Borrego Springs,Imperial/Coachella Valley,1/16/2025,016,0.07,0.14,237,3.5,68.8,31.5,51.1,41,15,27,18.3,1.8,42.8,
207,Borrego Springs,Imperial/Coachella Valley,1/17/2025,017,0.1,0.13,376,5,70.5,40.1,54.4,65,22,35,27.3,3.1,74.6,
207,Borrego Springs,Imperial/Coachella Valley,1/18/2025,018,0.09,0.16,375,5.5,70,33.7,49.9,71,22,45,29.5,2,47.2,
207,Borrego Springs,Imperial/Coachella Valley,1/19/2025,019,0.09,0.15,378,4.5,66.8,31.1,48.4,58,24,39,24.8,2,47.9,
207,Borrego Springs,Imperial/Coachella Valley,1/20/2025,020,0.11,0,387,3.4,68,32.4,51.4,60,10,26,17.8,4.1,98.6,
207,Borrego Springs,Imperial/Coachella Valley,1/21/2025,021,0.09,0.15,394,1.8,61.4,28.8,46.5,38,10,17,4.3,2.4,58.7,
207,Borrego Springs,Imperial/Coachella Valley,1/22/2025,022,0.1,0.13,368,2.1,71.6,30.8,48.4,32,7,18,7.1,1.9,46.2,
207,Borrego Springs,Imperial/Coachella Valley,1/23/2025,023,0.11,0,406,1.8,68.9,30.3,48.8,28,8,15,3.4,3.4,80.6,
207,Borrego Springs,Imperial/Coachella Valley,1/24/2025,024,0.09,0.15,400,1.8,68,26.7,46.4,38,8,16,3.2,1.9,45.9,
207,Borrego Springs,Imperial/Coachella Valley,1/25/2025,025,0.1,0.04,367,3.8,65,32.7,50.7,48,13,30,20.5,4.1,97.2,
207,Borrego Springs,Imperial/Coachella Valley,1/26/2025,026,0.05,0.16,169,8.5,61.4,46.2,55.7,84,41,56,40.3,3.8,91.7,
207,Borrego Springs,Imperial/Coachella Valley,1/27/2025,027,0.08,0.16,300,7.5,62,36.6,50.2,83,36,60,37,2.7,65.3,
207,Borrego Springs,Imperial/Coachella Valley,1/28/2025,028,0.08,0.1,347,6.6,62.7,31.1,48.5,86,34,57,33.9,2.6,62,
207,Borrego Springs,Imperial/Coachella Valley,1/29/2025,029,0.1,0.06,398,6.6,67.8,35.7,52.9,72,28,49,34.1,2.6,62.4,
207,Borrego Springs,Imperial/Coachella Valley,1/30/2025,030,0.1,0.04,406,6.4,66.8,34.4,50.4,75,31,51,33,2.2,53.3,
207,Borrego Springs,Imperial/Coachella Valley,1/31/2025,031,0.1,0.06,394,6.6,68.5,33.7,50.5,74,33,53,34.1,1.8,44.3,
208,La Quinta II,Imperial/Coachella Valley,1/1/2025,001,0.07,0,266,6.2,67.8,38.8,50.6,74,25,49,32.2,2,47.8,57.7
208,La Quinta II,Imperial/Coachella Valley,1/2/2025,002,0.07,0,269,6,67.7,36.8,49.5,74,23,49,31.4,1.8,42.7,57.4
208,La Quinta II,Imperial/Coachella Valley,1/3/2025,003,0.07,0,251,5.8,67.7,37.8,50.8,70,21,46,30.6,2,48.4,57.3
208,La Quinta II,Imperial/Coachella Valley,1/4/2025,004,0.08,0,262,4.8,67.3,37.1,51.5,66,19,37,26.1,2.8,66.5,57
208,La Quinta II,Imperial/Coachella Valley,1/5/2025,005,0.08,0,266,4.7,69.5,37.2,51.6,59,18,36,25.5,2.4,57.2,56.8
208,La Quinta II,Imperial/Coachella Valley,1/6/2025,006,0.07,0,272,5.5,67,37.6,50.8,67,21,43,29.2,2.2,52.6,56.9
208,La Quinta II,Imperial/Coachella Valley,1/7/2025,007,0.12,0,155,4.6,61.5,41.3,55.4,58,17,31,25.3,8.5,202.9,56.7
208,La Quinta II,Imperial/Coachella Valley,1/8/2025,008,0.15,0,283,3.2,63.3,46.1,56.6,25,18,20,16.3,7.5,179.9,56.4
208,La Quinta II,Imperial/Coachella Valley,1/9/2025,009,0.12,0,286,3.1,65.9,39.1,55.1,37,12,21,15.6,4.9,117.5,55.7
208,La Quinta II,Imperial/Coachella Valley,1/10/2025,010,0.09,0,287,3.3,67.2,37.3,50.8,58,12,26,17.5,2.5,60.5,55.4
208,La Quinta II,Imperial/Coachella Valley,1/11/2025,011,0.11,0,280,3.5,66.6,31.7,50.8,61,15,28,18.7,4.4,104.5,54.8
208,La Quinta II,Imperial/Coachella Valley,1/12/2025,012,0.12,0,289,2.7,59.3,42.5,52.8,33,16,20,12.6,5.5,131.3,54.6
208,La Quinta II,Imperial/Coachella Valley,1/13/2025,013,0.1,0,289,3,57.8,34.3,47.2,49,18,27,14.8,4.4,105.7,53.6
208,La Quinta II,Imperial/Coachella Valley,1/14/2025,014,0.1,0,292,2.9,59.6,35.1,49.7,40,17,24,14,4.3,103.6,52.9
208,La Quinta II,Imperial/Coachella Valley,1/15/2025,015,0.09,0,294,3.4,67.5,36.4,51.3,46,15,26,17.8,3,71,53.1
208,La Quinta II,Imperial/Coachella Valley,1/16/2025,016,0.07,0,224,4,66.5,34.5,50.3,54,15,32,21.7,2.2,52.7,53.4
208,La Quinta II,Imperial/Coachella Valley,1/17/2025,017,0.08,0,292,4.9,63.7,37.4,50.6,59,22,39,26.8,2.8,67.1,53.7
208,La Quinta II,Imperial/Coachella Valley,1/18/2025,018,0.08,0,300,5.9,61.8,36,48.6,74,30,51,31.2,2.6,63.5,54.3
208,La Quinta II,Imperial/Coachella Valley,1/19/2025,019,0.08,0,300,4.9,61.8,33.9,46,76,22,46,26.5,2.1,50.7,54.1
208,La Quinta II,Imperial/Coachella Valley,1/20/2025,020,0.12,0,308,3.4,60.4,38.6,51.6,60,10,26,17.9,5.6,133.2,53.8
208,La Quinta II,Imperial/Coachella Valley,1/21/2025,021,0.09,0,317,2.4,60.7,31.4,46,60,10,23,9.9,3.1,74.5,53.2
208,La Quinta II,Imperial/Coachella Valley,1/22/2025,022,0.07,0,278,3.4,70.2,31.5,46.4,60,14,31,17.8,2,48.4,52.8
208,La Quinta II,Imperial/Coachella Valley,1/23/2025,023,0.09,0,324,2.9,69.8,32.9,47.8,50,8,26,14.3,2.2,53.2,53
208,La Quinta II,Imperial/Coachella Valley,1/24/2025,024,0.08,0,308,3.2,61.3,28.7,43.2,64,10,34,16.7,1.8,44,52.5
208,La Quinta II,Imperial/Coachella Valley,1/25/2025,025,0.07,0,294,4.3,57.8,32.7,44.2,65,17,43,23.3,2.2,52.5,52.4
208,La Quinta II,Imperial/Coachella Valley,1/26/2025,026,0.05,0,167,6.6,58.9,42,49.2,75,40,56,34.1,3.3,78.3,53.2
208,La Quinta II,Imperial/Coachella Valley,1/27/2025,027,0.07,0,236,5.9,55,36.6,46.7,71,40,54,31.1,4.1,99,53.9
208,La Quinta II,Imperial/Coachella Valley,1/28/2025,028,0.07,0,292,5.5,60.2,33.6,45.3,76,28,53,29.3,2.1,50.1,53.4
208,La Quinta II,Imperial/Coachella Valley,1/29/2025,029,0.08,0,319,5.7,64.5,37.6,49.1,70,27,48,30.5,2.3,54.7,54.1
208,La Quinta II,Imperial/Coachella Valley,1/30/2025,030,0.08,0,324,5.9,64.2,35.3,47.6,73,30,53,31.3,2.3,54.8,54.5
208,La Quinta II,Imperial/Coachella Valley,1/31/2025,031,0.07,0,304,6.4,64.3,35.2,47.7,78,33,57,33.1,1.6,39,54.5
209,Watsonville West II,Monterey Bay,1/1/2025,001,0.06,0,228,8.2,58.8,38.4,48.3,85,54,71,39.3,3.9,94.2,55.9
209,Watsonville West II,Monterey Bay,1/2/2025,002,0.08,0,247,9.4,69.7,45.3,55.8,76,47,62,43,5,120.6,55.9
209,Watsonville West II,Monterey Bay,1/3/2025,003,0.01,0.21,59,11.3,54.8,45.2,51.1,96,70,88,47.8,3.7,87.7,56.2
209,Watsonville West II,Monterey Bay,1/4/2025,004,0.04,0.01,181,10.3,54.8,40.3,47.7,96,79,92,45.4,3.3,79.7,55.5
209,Watsonville West II,Monterey Bay,1/5/2025,005,0.05,0,224,9.8,59.8,40.5,49.9,95,66,80,44,3.5,84.1,55.4
209,Watsonville West II,Monterey Bay,1/6/2025,006,0.05,0,206,10.7,58.9,43.4,50.4,97,73,86,46.3,3.6,86.9,55.7
209,Watsonville West II,Monterey Bay,1/7/2025,007,0.09,0,224,7.5,66.8,46,56.8,97,22,47,37,5,120.6,55.9
209,Watsonville West II,Monterey Bay,1/8/2025,008,0.08,0,233,6.7,66.3,42.9,53.6,67,32,48,34.2,3.8,90.6,55.7
209,Watsonville West II,Monterey Bay,1/9/2025,009,0.08,0,234,7.3,64.8,41.2,52.1,70,41,55,36.5,4.7,113.7,55.2
209,Watsonville West II,Monterey Bay,1/10/2025,010,0.08,0,231,7,65.5,42.7,53.7,70,29,49,35.3,4.3,102.9,55.2
209,Watsonville West II,Monterey Bay,1/11/2025,011,0.08,0,242,7.2,65.5,43.2,53.2,89,23,52,36,4.1,97.8,55.2
209,Watsonville West II,Monterey Bay,1/12/2025,012,0.08,0,264,6.1,59.9,44.1,52.1,83,25,46,31.8,4.1,99.2,54.8
209,Watsonville West II,Monterey Bay,1/13/2025,013,0.09,0,263,6.3,61.7,40,50.4,67,37,50,32.6,5.1,122.5,54.1
209,Watsonville West II,Monterey Bay,1/14/2025,014,0.07,0,266,6.6,62.8,36.9,47.8,71,38,59,34,4.2,101.9,53.7
209,Watsonville West II,Monterey Bay,1/15/2025,015,0.08,0,270,6.3,63.5,38.6,49.8,72,28,52,32.9,4.4,105.3,53.8
209,Watsonville West II,Monterey Bay,1/16/2025,016,0.08,0,275,7.6,68.8,40.8,50.2,89,31,61,37.3,5.1,121.4,53.8
209,Watsonville West II,Monterey Bay,1/17/2025,017,0.05,0,212,8.9,53.4,40.9,46.6,93,71,82,41.6,3.6,85.8,54
209,Watsonville West II,Monterey Bay,1/18/2025,018,0.06,0,261,9.4,52.3,44.2,47.3,94,74,84,42.8,3.4,81.6,54.2
209,Watsonville West II,Monterey Bay,1/19/2025,019,0.02,0,127,9.3,50.8,41.3,45.1,97,81,91,42.7,3.9,93.2,54
209,Watsonville West II,Monterey Bay,1/20/2025,020,0.08,0,288,7.7,64.4,37,48.6,94,35,66,37.8,5,119.8,53.3
209,Watsonville West II,Monterey Bay,1/21/2025,021,0.09,0,284,6.2,66.1,37,49.2,69,35,52,32.3,5.2,125.7,53.3
209,Watsonville West II,Monterey Bay,1/22/2025,022,0.09,0,287,6,65.4,41.1,52.3,56,33,45,31.5,4.6,109.4,53.3
209,Watsonville West II,Monterey Bay,1/23/2025,023,0.11,0,293,6.1,72.1,43.8,55.2,56,24,41,31.8,4.8,115.5,53.8
209,Watsonville West II,Monterey Bay,1/24/2025,024,0.07,0,408,9.6,58.3,41,51.3,93,51,74,43.4,4.8,115.2,53.9
209,Watsonville West II,Monterey Bay,1/25/2025,025,0.03,0.06,99,9.2,50.9,43.4,47.9,91,66,81,42.5,5.4,130.2,54.1
209,Watsonville West II,Monterey Bay,1/26/2025,026,0.06,0,215,7.4,56.5,40.5,47.2,83,44,67,36.9,4.3,102.8,53.1
209,Watsonville West II,Monterey Bay,1/27/2025,027,0.07,0,307,6.7,55,33.8,44.4,84,41,68,34.3,4,96.6,52.5
209,Watsonville West II,Monterey Bay,1/28/2025,028,0.07,0,310,8.3,53.5,33.5,45.1,92,58,81,39.7,4.4,106.4,52.6
209,Watsonville West II,Monterey Bay,1/29/2025,029,0.03,0,157,9.1,53,43,46.9,91,67,83,42,3.2,77,53.1
209,Watsonville West II,Monterey Bay,1/30/2025,030,0.04,0,196,8.5,52.6,42.6,46.8,87,63,78,40.4,3.2,76.1,53.1
209,Watsonville West II,Monterey Bay,1/31/2025,031,0.02,0.13,88,9.6,52.3,42.3,47.3,95,70,87,43.6,3.2,76.8,52.8
210,Carmel,Monterey Bay,1/1/2025,001,0.06,0,210,7.6,65.3,35.3,47.9,86,35,67,37.4,2.8,67.3,56
210,Carmel,Monterey Bay,1/2/2025,002,0.07,0,225,8.9,68.8,44.3,53.8,89,34,63,41.6,3,71.1,55.9
210,Carmel,Monterey Bay,1/3/2025,003,0.01,0.02,71,11.2,58.3,43.1,49.9,97,70,91,47.5,2.3,54.6,56.1
210,Carmel,Monterey Bay,1/4/2025,004,0.04,0,190,9.2,61.4,38.1,46.9,97,57,84,42.3,2.7,64.2,55.5
210,Carmel,Monterey Bay,1/5/2025,005,0.06,0,231,9,64.1,39.3,49.9,90,52,74,41.8,3.2,76.8,55.2
210,Carmel,Monterey Bay,1/6/2025,006,0.05,0,195,10.9,63,41.9,50.6,97,60,87,46.8,3,72.3,55.5
210,Carmel,Monterey Bay,1/7/2025,007,0.07,0,245,8.2,68.5,42,52.1,98,27,62,39.5,3.3,78.4,55.9
210,Carmel,Monterey Bay,1/8/2025,008,0.08,0,247,6.5,69,38.6,50.9,72,25,51,33.6,3,72,55.7
210,Carmel,Monterey Bay,1/9/2025,009,0.08,0,249,6.9,72.9,40.3,52.7,73,26,51,34.9,3.2,77.7,55.4
210,Carmel,Monterey Bay,1/10/2025,010,0.08,0,248,6.9,72.4,40.6,51.6,77,20,53,34.9,2.8,67.5,55.4
210,Carmel,Monterey Bay,1/11/2025,011,0.07,0,258,6.8,65.4,39,49.3,81,29,57,34.7,3.2,76.3,55.5
210,Carmel,Monterey Bay,1/12/2025,012,0.08,0,264,5.7,65.7,36.4,46.9,76,22,53,30.5,3.2,76.7,55
210,Carmel,Monterey Bay,1/13/2025,013,0.07,0,261,6.1,65.3,34.5,46.9,77,28,56,31.9,2.9,70.2,54.6
210,Carmel,Monterey Bay,1/14/2025,014,0.07,0,261,6.4,65.6,35.8,46.5,79,28,59,33,2.8,67,54.4
210,Carmel,Monterey Bay,1/15/2025,015,0.07,0,260,7.5,63.3,36.2,46.6,82,43,70,37.2,3.1,74.6,54.2
210,Carmel,Monterey Bay,1/16/2025,016,0.08,0,266,7.3,64.5,35.3,47.4,88,38,66,36.4,3.4,82.1,54.1
210,Carmel,Monterey Bay,1/17/2025,017,0.05,0,207,8,55.9,31.3,45,84,66,78,38.7,3,71.8,53.8
210,Carmel,Monterey Bay,1/18/2025,018,0.06,0,257,8.4,57.7,37.8,46,91,57,80,40.1,3.1,74.6,54.2
210,Carmel,Monterey Bay,1/19/2025,019,0.05,0,212,8.1,53,34.5,43.8,93,68,83,39.1,2.8,68,54.3
210,Carmel,Monterey Bay,1/20/2025,020,0.07,0,277,7.4,62.6,33.7,45.5,93,42,71,36.7,3.3,80.2,54.2
210,Carmel,Monterey Bay,1/21/2025,021,0.09,0,275,5.8,71.7,37.5,49.7,78,17,48,30.6,3.3,78.5,54.1
210,Carmel,Monterey Bay,1/22/2025,022,0.1,0,286,5.2,72.4,37.4,51.7,54,22,40,28.1,3.7,89.9,54.1
210,Carmel,Monterey Bay,1/23/2025,023,0.09,0,286,5.9,69.2,38,50.7,62,27,47,31.1,3.3,79.1,54.4
210,Carmel,Monterey Bay,1/24/2025,024,0.08,0,279,7.9,62.5,35.3,47.2,93,38,71,38.3,3.2,76.7,54.3
210,Carmel,Monterey Bay,1/25/2025,025,0.02,0.03,86,9.2,53.2,42.6,47.9,91,67,81,42.4,3.1,74.6,54.5
210,Carmel,Monterey Bay,1/26/2025,026,0.04,0,182,8.1,58,37,45.7,93,56,78,39.1,2.7,63.6,54
210,Carmel,Monterey Bay,1/27/2025,027,0.08,0,291,6.4,58.8,32.5,43.6,93,39,67,33.2,3.1,73.4,53.5
210,Carmel,Monterey Bay,1/28/2025,028,0.07,0,295,7.3,58.2,31.6,43.6,89,48,76,36.6,3.1,74.8,53.2
210,Carmel,Monterey Bay,1/29/2025,029,0.02,0,99,7.7,53.9,36.9,45.4,80,66,75,37.9,2.5,60.3,53.3
210,Carmel,Monterey Bay,1/30/2025,030,0.02,0,119,8.5,52.7,38.2,46.3,91,70,79,40.3,2.5,60.2,53.3
210,Carmel,Monterey Bay,1/31/2025,031,0.02,0,93,10.3,57.3,42.5,49.6,93,64,85,45.2,1.9,45.1,53.3
211,Gilroy,Monterey Bay,1/1/2025,001,,0,230,8,62.2,34.3,46.6,97,41,74,38.9,4,95.3,
211,Gilroy,Monterey Bay,1/2/2025,002,,0,259,10,70.1,38,51.6,96,49,76,44.4,3.3,80.1,
211,Gilroy,Monterey Bay,1/3/2025,003,,0.07,100,11.1,58.6,40.7,50.1,98,74,90,47.4,3.3,79.6,
211,Gilroy,Monterey Bay,1/4/2025,004,,0,146,9.6,56.8,38,44.9,100,71,95,43.5,3.2,76.4,
211,Gilroy,Monterey Bay,1/5/2025,005,,0,264,9.6,61.6,36.4,47.1,100,61,87,43.5,3,73.1,
211,Gilroy,Monterey Bay,1/6/2025,006,,0,273,11,63.9,36.4,49.9,100,70,90,47,7,167.2,
211,Gilroy,Monterey Bay,1/7/2025,007,,0,276,8.1,67.7,44.9,57.3,94,29,50,39.1,10.2,243.9,
211,Gilroy,Monterey Bay,1/8/2025,008,,0,285,6.8,68.5,35.1,49.9,85,28,55,34.6,2.6,63.5,51.9
211,Gilroy,Monterey Bay,1/9/2025,009,,0,280,7.5,71,31.8,47.7,94,34,67,37.2,2.3,54.3,55.5
211,Gilroy,Monterey Bay,1/10/2025,010,,0,278,7.2,70.3,33.6,49.1,93,24,60,35.9,2.8,66.2,57.4
211,Gilroy,Monterey Bay,1/11/2025,011,,0,289,6.5,66.7,37.2,52.3,92,22,49,33.5,7,168.1,52.8
211,Gilroy,Monterey Bay,1/12/2025,012,,0,293,5.1,65.8,27.8,45.2,83,24,50,27.7,3.5,84.8,49.9
211,Gilroy,Monterey Bay,1/13/2025,013,,0,285,6.3,64.1,32.2,45.8,82,35,60,32.9,3.9,92.4,49.5
